elmo.2005 elmo.2008 elmo.2012 
NaN NaN 0.000597663 
NaN NaN 0.000584835 
0.00058857 0.000588132 0.000572067 
0.000590365 0.000587028 0.000565145 
0.000594784 0.000575025 0.00055749 
0.000591798 0.000570083 0.000560481 
0.000567873 0.000574496 0.000569484 
0.000534274 0.000577798 0.000562026 
0.000535155 0.000587357 0.000560943 
0.000532579 0.000587245 0.000540332 
0.000528066 0.00057504 0.000516805 
0.000506167 0.000559074 0.000498749 
0.000476009 0.000547499 0.000499801 
0.000463112 0.000513313 0.000488898 
0.00046935 0.000481689 0.000487988 
0.000481501 0.000456041 0.000477475 
0.000488616 0.000426207 0.000490214 
0.000489928 0.000397894 0.000498878 
0.000479437 0.00040567 0.000484978 
0.000469709 0.000415631 0.000466621 
0.000470944 0.000447197 0.000465145 
0.000490014 0.000506851 0.000485522 
0.000516205 0.000510634 0.000509273 
0.000525293 0.000475019 0.000512514 
0.000503441 0.000443988 0.000504077 
0.000450213 0.000449488 0.000507257 
0.000421182 0.000470762 0.000522483 
0.00043679 0.000503009 0.00054871 
0.000485385 0.000537576 0.000581153 
0.000528483 0.000547722 0.000610696 
0.000542277 0.000560033 0.000636136 
0.000588694 0.00056115 0.000661722 
0.000638902 0.00056615 0.000677886 
0.00067744 0.000558186 0.000682358 
0.000684834 0.000553583 0.000672956 
0.000670386 0.000556601 NaN 
0.000655927 0.000560972 NaN 
0.0006429 0.000560039 NaN 
NaN 0.000561618 NaN 
