elmo.2005 elmo.2008 elmo.2012 
0.000555257 NaN NaN 
0.000478867 0.000541669 NaN 
0.000377174 0.000535381 0.000596476 
0.000375925 0.000523732 0.000608229 
0.000369835 0.000499764 0.000585909 
0.000365166 0.000449553 0.000557432 
0.000454095 0.000432026 0.000570901 
0.000495575 0.000424166 0.000625386 
0.000526098 0.000417903 0.00057646 
0.000647762 0.000427264 0.000470993 
0.00076474 0.000479963 0.000423107 
0.000750481 0.000406172 0.000446483 
0.000683801 0.000405063 0.000465914 
0.000672614 0.000406902 0.00044819 
0.000721008 0.000396598 0.000443667 
0.00068746 0.000380139 0.000452219 
0.000636796 0.000358098 0.000446521 
0.000671164 0.000375029 0.000452864 
0.000733291 0.00038307 0.000464914 
0.000664853 0.000410631 0.000479054 
0.000548508 0.000428253 0.000468603 
0.000507282 0.000425644 0.000451737 
0.000483056 0.000387912 0.000433861 
0.000465529 0.000365509 0.000417452 
0.000443724 0.000355697 0.000390153 
0.000415884 0.000353528 0.000382166 
0.000405343 0.000349933 0.000380309 
0.000382124 0.000356004 0.00037082 
0.000386239 0.000369317 0.00039121 
0.000390291 0.000365499 0.00037904 
0.000382893 0.000374152 0.000380189 
0.000381079 0.000404024 0.000386342 
0.000410873 0.000448461 0.000433029 
0.000453365 0.000500207 0.000446961 
0.000492841 0.000526869 0.000482811 
0.00049222 0.000545232 0.000526224 
0.000504986 0.000552531 0.000552551 
0.000517493 0.000560088 0.000581595 
0.000524424 0.000557118 0.00058284 
0.000534764 0.0005284 0.000579354 
0.000551856 0.000500097 0.000556541 
0.000558986 0.000472562 0.000523323 
0.000549217 0.000452732 0.000515749 
0.000528489 0.000448268 0.000500391 
0.000499125 0.000457736 0.000485459 
0.000473909 0.000471106 0.000474116 
0.00046848 0.00048437 0.000487742 
0.000477801 0.000498135 0.000504996 
0.000503975 0.000498234 0.000506916 
0.000535913 0.000490084 0.000492008 
0.000562757 0.000491293 0.000465353 
0.000583379 0.000494462 0.000461526 
0.000604757 0.000487332 0.000491563 
0.000618667 0.000481537 0.000520865 
0.00061774 0.000463784 0.000550026 
0.000622951 0.000462357 NaN 
0.000631388 NaN NaN 
0.000631384 NaN NaN 
