elmo.2005 elmo.2008 elmo.2012 
NaN 0.000726512 NaN 
NaN 0.000723552 0.00071251 
0.000771111 0.000724339 0.000712153 
0.000766464 0.000724907 0.000710941 
0.000753981 0.000716934 0.000712729 
0.000745371 0.000713115 0.000715869 
0.000729518 0.00070872 0.000717486 
0.000717168 0.000703983 0.000722414 
0.000709837 0.000699848 0.000724657 
0.000706417 0.000705935 0.0007212 
0.000700392 0.000715914 0.000711713 
0.000694826 0.000715271 0.000701121 
0.000698641 0.000710433 0.000696507 
0.000703288 0.000720381 0.000703877 
0.000706424 0.000728299 0.000716974 
0.000709873 0.000731082 0.000720751 
0.000721815 0.000746089 0.000724159 
0.000734094 0.00076614 0.000736142 
0.00075063 0.00077519 0.000754017 
0.000757169 0.000774576 0.000766298 
0.000759394 0.000784304 0.000765362 
0.000758605 0.000795728 0.000780753 
0.00076046 0.000802651 0.000780558 
0.000767798 0.000804517 0.000787441 
0.000778506 0.000804905 0.000805621 
0.000792227 0.000809539 0.000801852 
0.000804317 0.000813099 0.000807137 
0.000807829 0.000808736 0.000810197 
0.00080285 0.000809806 0.000810969 
0.000806455 0.00082515 0.000814864 
0.00081119 0.000830561 0.000821556 
0.000815452 0.000830413 0.000833348 
0.000827318 0.000834375 0.000850993 
0.000817333 0.00082968 0.000828653 
0.000801633 0.000837046 0.000813323 
0.000777925 0.000805322 0.000797866 
0.00077433 0.000780799 0.000785783 
0.000781748 0.000781007 0.000777448 
0.000765702 0.000771878 0.000769313 
0.000774811 0.000761703 0.000764594 
0.000787787 0.000773688 0.000767637 
0.000780582 0.000765784 0.000771202 
0.000770749 0.000764609 0.000762406 
0.000778168 0.000748195 0.000781544 
0.000792025 0.000758343 0.000782785 
NaN 0.000760406 NaN 
NaN 0.000759947 NaN 
NaN 0.00076768 NaN 
NaN 0.000766692 NaN 
