elmo.2005 elmo.2008 elmo.2012 
0.00081663 NaN NaN 
0.000810335 0.000887579 NaN 
0.00080854 0.000895942 0.000802221 
0.000817547 0.000921324 0.00080059 
0.000823726 0.000978886 0.000821175 
0.000795422 0.000975887 0.000834511 
0.000777558 0.00098066 0.000831652 
0.000760295 0.00100455 0.000801852 
0.000759382 0.00100315 0.000783646 
0.000765791 0.000975442 0.000770098 
0.000741256 0.000946012 0.000777184 
0.000714594 0.000898835 0.000794398 
0.000687987 0.000819509 0.000816315 
0.000696395 0.000770375 0.000832784 
0.000714775 0.000782753 0.000840326 
0.000711799 0.000828609 0.000847193 
0.000706159 0.000868913 0.000831375 
0.000694802 0.000870798 0.000805131 
0.000691703 0.000840602 0.000769991 
0.000671152 0.000829983 0.000767566 
0.000656387 0.000808101 0.000773869 
0.000582054 0.000766978 0.00078494 
0.000585087 0.000764873 0.000797457 
0.000708761 0.000837176 0.000832934 
0.000790936 0.000894497 0.000852247 
0.000769557 0.000872026 0.000852885 
0.00078899 0.000879697 0.000858088 
0.000810935 0.000902187 0.000860429 
0.00080681 0.00091404 0.000862195 
0.000839311 0.000886155 0.000862314 
0.000838731 0.000856912 0.000847483 
0.000823042 0.000820691 0.00083684 
0.000818892 0.000815221 0.000820904 
0.000836244 0.000811138 0.0008104 
0.000839348 0.000827618 0.000822377 
0.000841132 0.000837344 0.000832267 
0.00082093 0.000835419 0.000830529 
0.000795071 0.000837156 0.00083135 
0.000780317 0.000848816 0.000825669 
0.000782468 0.000837382 0.0008282 
0.000782646 0.000820209 0.000815652 
0.000775963 0.000800953 0.000805746 
0.000777628 0.000799027 0.000810162 
0.000780203 0.000801199 0.0008168 
0.000779413 0.000807887 0.000818667 
0.000778911 0.000815678 0.000825873 
NaN 0.000819512 0.000852958 
NaN 0.000825038 0.00086445 
NaN 0.000829886 0.000865036 
NaN 0.000829206 0.000870871 
NaN NaN 0.000868889 
