elmo.2005 elmo.2008 elmo.2012 
0.0012161 NaN NaN 
0.00123653 NaN NaN 
0.00119706 0.00119681 NaN 
0.00118418 0.00123323 NaN 
0.00119282 0.00129869 NaN 
0.00119777 0.00133688 0.00120508 
0.00122196 0.00134972 0.00120548 
0.0012422 0.00136171 0.00123857 
0.00124565 0.0013965 0.0013026 
0.00123886 0.00147374 0.00136017 
0.00119744 0.0015533 0.00138417 
0.00120149 0.00156466 0.0013764 
0.00115988 0.00148549 0.00135228 
0.00110537 0.00139484 0.00130637 
0.00107838 0.00136521 0.00128796 
0.00111154 0.00131747 0.00123019 
0.00117605 0.00126474 0.00121318 
0.00131979 0.0012831 0.00123049 
0.00140389 0.00127417 0.00123477 
0.00140812 0.00126485 0.00125568 
0.00133063 0.0012438 0.00130625 
0.00134297 0.00124537 0.00142173 
0.00137213 0.00128576 0.00147513 
0.00139215 0.00132097 0.0014102 
0.00134572 0.00134285 0.00136039 
0.00129463 0.00132702 0.00128733 
0.001297 0.00127944 0.00123523 
0.00131672 0.00123436 0.00129224 
0.00128372 0.00121736 0.00134984 
0.00116916 0.00125016 0.00131895 
0.00109416 0.00127921 0.00121837 
0.00111222 0.00128809 0.0012184 
0.00117275 0.00123291 0.00117126 
0.00120542 0.00121826 0.00115476 
0.00120628 NaN 0.00114241 
0.00120102 NaN 0.00114493 
0.0011915 NaN 0.0011705 
0.00120584 NaN 0.00119038 
0.00119514 NaN 0.00120234 
0.00118141 NaN 0.00119444 
0.00117827 NaN 0.00118097 
0.00116849 NaN 0.00117657 
0.0011576 NaN 0.00117385 
0.00115009 NaN 0.00117692 
0.00115356 NaN NaN 
