elmo.2005 elmo.2008 elmo.2012 
NaN 0.00116778 0.00115696 
NaN 0.00116478 0.00116229 
NaN 0.00116453 0.00117026 
NaN 0.00117077 0.00119148 
0.00156935 0.00119251 0.00121519 
0.0015851 0.00121227 0.0012355 
0.00155651 0.00121363 0.00124255 
0.00147622 0.00123758 0.00123464 
0.00140248 0.00122699 0.00121816 
0.00137663 0.00121044 0.00119541 
0.00142419 0.00118597 0.00117556 
0.00137348 0.00116981 0.00116332 
0.00132802 0.00116147 0.00115136 
0.00128946 0.00115086 0.00113179 
0.00128122 0.00116105 0.00110318 
0.00125976 0.00118108 0.00108536 
0.00122694 0.0011881 0.00107923 
0.00121042 0.00118558 0.00107201 
0.00119993 0.00119769 0.00106289 
0.00119806 0.00120568 0.00106855 
0.00119643 0.00122003 0.00108641 
0.00120652 0.00120738 0.00111917 
0.00121675 0.00120901 0.00113749 
0.00122419 0.00122827 0.00114093 
0.0012074 0.00126472 0.00113017 
0.00118935 0.00129166 0.00112231 
0.00119496 0.00131594 0.00114925 
0.0012181 0.0013689 0.00120121 
0.00125059 0.00140773 0.00124495 
0.00128752 0.00139916 0.00126806 
0.00131841 0.00138905 0.00134045 
0.00134607 0.00139171 0.00143335 
0.00139301 0.00141004 0.00148428 
0.00141491 0.00139704 0.00146211 
0.00141413 0.00135117 0.00138896 
0.00139609 0.00126998 0.00131723 
0.0013587 0.00119268 0.00125371 
0.00131164 0.00113447 0.0011474 
0.00125645 0.00111155 0.00105848 
0.0011926 0.00109123 0.00103284 
0.00113184 0.00106931 0.00100585 
0.00106722 0.00104564 0.000987602 
0.00101804 0.00102379 NaN 
0.000996524 0.00100668 NaN 
0.000987922 NaN NaN 
0.000983687 NaN NaN 
0.000985757 NaN NaN 
