elmo.2005 elmo.2008 elmo.2012 
0.0011067 NaN NaN 
0.00110463 0.00129386 NaN 
0.00110979 0.0013053 0.00114612 
0.00111688 0.00131532 0.00115315 
0.00113176 0.00136641 0.00117606 
0.00111937 0.00135426 0.00119514 
0.00112417 0.00136905 0.00119552 
0.00112493 0.00143882 0.0012053 
0.00112238 0.00148787 0.00122605 
0.00109898 0.00147125 0.00122277 
0.00106641 0.00143349 0.00120455 
0.00103418 0.00134745 0.00117494 
0.00101073 0.00122984 0.00117155 
0.00103008 0.0012191 0.00118284 
0.0010693 0.00124792 0.00121081 
0.00106044 0.00127862 0.00125021 
0.00109334 0.00137079 0.00125648 
0.00109879 0.00144195 0.00125626 
0.00115083 0.00148818 0.00126405 
0.00123353 0.00154255 0.00129333 
0.00129902 0.00156377 0.00133833 
0.00126308 0.00154789 0.00139435 
0.00127351 0.00154322 0.00139424 
0.00137746 0.0016213 0.00144872 
0.00142023 0.00167283 0.00146594 
0.00138791 0.00160542 0.00146454 
0.00140644 0.00160099 0.00149152 
0.00138672 0.00163151 0.00150589 
0.00133929 0.00163953 0.00151274 
0.00136328 0.00154877 0.00148485 
0.00137575 0.00148597 0.0014644 
0.00139044 0.00147352 0.00149606 
0.00139017 0.00151778 0.00149124 
0.00137398 0.0014998 0.00143957 
0.00133291 0.00149682 0.00141984 
0.00132722 0.00149015 0.00138248 
0.00130868 0.00140213 0.00137781 
0.00126009 0.00139571 0.00141284 
0.00125969 0.00139889 0.00138961 
0.00123764 0.00138463 0.00141658 
0.0012488 0.0013732 0.00137779 
0.00125974 0.0013511 0.00137552 
0.00127259 0.00138411 0.0013795 
0.0012841 0.00136389 0.00138328 
0.00126701 0.00140957 0.00137906 
0.00123601 0.00142812 0.00136438 
NaN 0.00144228 0.00135332 
NaN 0.00144761 0.00132748 
NaN 0.00144089 0.001302 
NaN 0.00143591 0.00129059 
NaN NaN 0.00127072 
