elmo.2005 elmo.2008 elmo.2012 
NaN 0.00127078 NaN 
NaN 0.00128137 NaN 
NaN 0.00129481 NaN 
NaN 0.00132122 NaN 
NaN 0.00135141 NaN 
NaN 0.00135919 NaN 
NaN 0.00135031 0.00115016 
0.00121887 0.00134107 0.00115095 
0.00122432 0.00135098 0.00117916 
0.00122116 0.0013685 0.00120718 
0.0011995 0.00136046 0.00122526 
0.00118517 0.00132045 0.00121297 
0.00117158 0.00129577 0.00118395 
0.00115743 0.00126423 0.00115783 
0.00117402 0.00122668 0.00116395 
0.00120722 0.00119448 0.00116654 
0.00120687 0.00119429 0.0011745 
0.00122146 0.00121637 0.00115363 
0.0012064 0.00124817 0.00113683 
0.00118195 0.00127609 0.00116447 
0.00118908 0.00129025 0.00121393 
0.00120872 0.00130241 0.00129588 
0.001278 0.00131319 0.00138427 
0.0013332 0.00132248 0.00137924 
0.00135751 0.00132477 0.00133407 
0.00131589 0.00125947 0.00127376 
0.00130223 0.00117411 0.00120152 
0.00130068 0.00122763 0.00120446 
0.0013205 0.00131968 0.00126698 
0.00123967 0.00133318 0.00132101 
0.00116825 0.00127487 0.0012742 
0.001113 0.00117711 0.00121711 
0.00111332 0.00110886 0.00118763 
0.00113766 0.00110346 0.00117923 
0.00116431 0.00110465 0.00119724 
0.0011585 0.00111532 0.00119052 
0.00113858 0.00113651 0.00118646 
0.00117131 0.0011716 0.00119162 
0.00121309 0.00121127 0.00121005 
0.00120367 0.00125446 0.00123847 
0.00115393 0.001304 0.00127465 
0.00117477 0.00133848 0.00130192 
0.00117784 0.00133914 0.00131745 
0.00117253 0.00128746 0.00130144 
0.00116978 0.00122872 0.00128898 
0.00115461 0.0012228 0.00127054 
0.00113307 0.00120798 0.00124553 
0.00111652 0.00120108 0.00122053 
0.00112192 NaN 0.00119758 
0.00113025 NaN NaN 
0.00113645 NaN NaN 
