elmo.2005 elmo.2008 elmo.2012 
0.00129787 0.0012815 NaN 
0.00128977 0.0012765 NaN 
0.00128597 0.00127323 NaN 
0.00128324 0.00128078 0.0011961 
0.00128796 0.0013359 0.00118491 
0.00127932 0.00136886 0.00117982 
0.00131393 0.00137381 0.00118024 
0.00137181 0.00136863 0.001197 
0.00143457 0.0013588 0.00123468 
0.00146662 0.0013527 0.00128978 
0.00153255 0.00134349 0.00133407 
0.0015794 0.00132959 0.00134363 
0.00167392 0.0013052 0.00131569 
0.0016015 0.00128109 0.00127678 
0.00160276 0.00126497 0.00123847 
0.00145193 0.00128162 0.00122124 
0.00135624 0.00132249 0.00125261 
0.00132136 0.00135242 0.00130102 
0.00129866 0.00138206 0.00135313 
0.00129403 0.00143868 0.00142132 
0.00129361 0.00149838 0.0014916 
0.00130015 0.00157596 0.00155077 
0.00129579 0.00165292 0.00164526 
0.00127313 0.00177661 0.00178905 
0.0012793 0.00192571 0.00197122 
0.00153562 0.00213787 0.00214543 
0.00212357 0.00223429 0.00222726 
0.00255291 0.00204085 0.0020182 
0.00251008 0.00183379 0.00183764 
0.00228049 0.00170598 0.00171614 
0.0019599 0.00160437 0.00154755 
0.00179622 0.00151535 0.00139135 
0.00171534 0.00141863 0.00130548 
0.00165536 0.00134719 0.00125821 
0.00147581 0.00132326 0.00126947 
0.0014308 0.0013161 0.00127986 
0.00140433 0.00131992 0.00127912 
0.00138073 0.00129446 0.00124871 
0.0013602 0.0012742 0.00122107 
0.00133452 0.00127407 0.00120704 
0.00130944 0.00128528 0.00122628 
0.00130122 0.001291 0.00124607 
0.00128908 0.00129704 0.00124158 
0.00127956 0.00130355 0.00124954 
0.00124798 0.0012975 0.00124844 
0.00121297 0.00126109 0.00121463 
0.00122486 0.00121321 0.00116502 
0.00130955 0.00118828 0.00113481 
0.00136872 0.00119442 NaN 
0.00132914 0.00117838 NaN 
0.00133681 0.00119454 NaN 
0.00140865 NaN NaN 
