elmo.2005 elmo.2008 elmo.2012 
NaN 0.000682497 0.000714088 
NaN 0.000620843 0.000667617 
NaN 0.000653488 0.000644637 
NaN 0.000787296 0.000587572 
0.0019108 0.00087689 0.00062401 
0.00212281 0.000842054 0.000648208 
0.00185025 0.000669893 0.000634915 
0.000614916 0.000651509 0.000626269 
-0.000250223 0.000554482 0.000577904 
0.000520699 0.000735695 0.000631584 
0.000414601 0.000768643 0.000684687 
0.000549046 0.000717436 0.000654961 
0.0005651 0.000729037 0.000655465 
0.000653624 0.000740571 0.000630258 
0.00072131 0.00077275 0.000577074 
0.000714583 0.000719654 0.000650219 
0.000672217 0.00061106 0.000666921 
0.000625203 0.000517387 0.000668616 
0.00068119 0.000514541 0.000609943 
0.00076027 0.000532845 0.000609682 
0.000790678 0.000535971 0.000649504 
0.000706607 0.000460801 0.000643507 
0.000625405 0.000488914 0.000584069 
0.000656424 0.000437125 0.000549323 
0.000586578 0.000447403 0.000520796 
0.000469873 0.000529939 0.000508981 
0.000378661 0.000415035 0.000494547 
0.000477335 0.000437925 0.000469703 
0.000521942 0.000344884 0.000456572 
0.000457284 0.000211528 0.000360905 
0.000293275 9.89999e-05 0.000261264 
0.000222547 0.000177731 0.000288086 
0.000374311 0.000256169 0.000233599 
0.000396379 0.000319479 0.000162694 
0.000225012 0.00032644 0.000240261 
6.1214e-05 0.000346498 0.000364972 
0.000376272 0.000448203 0.000492558 
0.000538625 0.000577635 0.000530081 
0.000477085 0.000639501 0.000527241 
0.000555151 0.000635818 0.000610285 
0.000572793 0.000638904 0.000630757 
0.000578237 0.000664248 0.000639009 
0.000595142 0.000720005 NaN 
0.000640455 0.000590017 NaN 
0.000674271 NaN NaN 
0.000319848 NaN NaN 
0.000379224 NaN NaN 
