elmo.2005 elmo.2008 elmo.2012 
NaN 0.000704432 0.000597986 
NaN 0.000703808 0.000593564 
NaN 0.000706697 0.0005842 
NaN 0.000716646 0.000576417 
0.00102069 0.000717782 0.000580446 
0.00102033 0.000711071 0.000583053 
0.000980955 0.000700355 0.000585868 
0.000896649 0.000678621 0.000590931 
0.000811988 0.000686034 0.000594366 
0.000755149 0.00070493 0.000604304 
0.000765241 0.000718993 0.00061403 
0.000716861 0.000715205 0.000618767 
0.0006786 0.000710173 0.00061753 
0.000657964 0.000695616 0.000611711 
0.00068613 0.000674861 0.000605184 
0.000691958 0.000656205 0.000618583 
0.000682856 0.0006378 0.000624963 
0.000679026 0.000624219 0.000637768 
0.00067164 0.000617774 0.000639018 
0.000688576 0.000615966 0.000656157 
0.000711281 0.000592214 0.000667123 
0.000715207 0.000545396 0.000652101 
0.000697572 0.000523768 0.000594518 
0.000656547 0.000512867 0.000553682 
0.000602997 0.000508949 0.000527333 
0.000556883 0.000504419 0.00051459 
0.000550739 0.000464244 0.00050616 
0.000549182 0.000428041 0.000470955 
0.000533011 0.000392719 0.000421023 
0.000500135 0.000316329 0.000367494 
0.000446442 0.000264099 0.000321132 
0.000389923 0.000263618 0.000317461 
0.000378422 0.000278061 0.000308658 
0.000357554 0.000298944 0.00026835 
0.000326159 0.000329322 0.00029528 
0.000311039 0.0003751 0.000376727 
0.000331592 0.000428979 0.000461466 
0.00039522 0.000486196 0.000516867 
0.000473545 0.00052495 0.000535782 
0.000543398 0.000551178 0.000558465 
0.000571621 0.000567591 0.000578881 
0.000581858 0.000572839 0.000587916 
0.00058674 0.00057933 NaN 
0.000595279 0.000573682 NaN 
0.000594635 NaN NaN 
0.000596878 NaN NaN 
0.000598214 NaN NaN 
