elmo.2005 elmo.2008 elmo.2012 
NaN 0.000727801 0.00090684 
NaN 0.000813097 0.000807666 
NaN 0.000765783 0.000733381 
NaN 0.000931101 0.000722253 
NaN 0.0010609 0.000777188 
0.000879681 0.00100886 0.000787083 
0.000734057 0.000796939 0.000805993 
0.000524379 0.000741887 0.000513324 
0.000518939 0.000784645 0.000542828 
0.000648607 0.000693774 0.000592621 
0.00071871 0.000748892 0.000486964 
0.000535459 0.000635438 0.00078281 
0.000427887 0.000706409 0.000767997 
0.000531625 0.000724401 0.000790193 
0.000627003 0.000774744 0.00086681 
0.000692089 0.000826614 0.000801283 
0.000757279 0.000873198 0.000736846 
0.000813415 0.000945051 0.000770806 
0.000612527 0.00098216 0.000868567 
0.000511507 0.00101105 0.000861395 
0.000501557 0.000892526 0.000716962 
0.000572801 0.000848846 0.000634291 
0.000583979 0.000809546 0.000859179 
0.000609377 0.00067424 0.000951572 
0.00057883 0.000273154 0.000504244 
0.000674227 0.000429982 0.000494183 
0.000629036 0.000603343 0.00102387 
0.000419736 0.000642832 0.000931143 
0.000539312 0.000658466 0.00078895 
0.000552125 0.000495171 0.000803174 
0.000884668 0.000823477 0.000787314 
0.000837047 0.000795892 0.000796763 
0.000834488 NaN 0.000770672 
NaN NaN 0.000787497 
NaN NaN 0.000846749 
