elmo.2005 elmo.2008 elmo.2012 
NaN 0.000845784 0.000851457 
NaN 0.000777072 0.000798527 
NaN 0.000763449 0.000813382 
NaN 0.000877713 0.000802601 
0.00205263 0.000995919 0.000847709 
0.00231273 0.00101088 0.000898211 
0.00205312 0.000872846 0.00090515 
0.000780483 0.000875157 0.000896233 
-0.000106014 0.000804072 0.000821836 
0.000711328 0.00091203 0.000818017 
0.000636475 0.000894005 0.000833551 
0.000788095 0.000835743 0.0008107 
0.000841224 0.0008685 0.000800364 
0.00093715 0.000881354 0.00076543 
0.000952524 0.000887436 0.000711375 
0.000908092 0.000851985 0.000783722 
0.00082968 0.000795433 0.000798164 
0.000767843 0.000744038 0.000783948 
0.00082029 0.000768072 0.00071718 
0.000874632 0.000765455 0.000750769 
0.000902344 0.000793079 0.000795874 
0.000879213 0.000713004 0.000792523 
0.000808705 0.000715894 0.000761304 
0.000832919 0.000720047 0.000752351 
0.000810917 0.000737155 0.000719684 
0.000727568 0.00085144 0.000693939 
0.000648903 0.00074114 0.000700108 
0.000741768 0.000766114 0.000713959 
0.000805039 0.000750417 0.00070253 
0.00078115 0.000645725 0.000595787 
0.000653711 0.000555819 0.000589552 
0.00059991 0.000577855 0.000687438 
0.000788693 0.000676261 0.000656399 
0.00081576 0.000693503 0.000611547 
0.000651632 0.000667369 0.000602582 
0.000467147 0.000595614 0.00065784 
0.000734433 0.000608519 0.000737142 
0.000825879 0.000682083 0.000705333 
0.000690414 0.000788516 0.000660556 
0.00072438 0.000806826 0.000733182 
0.000730486 0.000795933 0.000711602 
0.000710968 0.000776463 0.000727779 
0.000712983 0.000836848 NaN 
0.000766401 0.000713462 NaN 
0.000775922 NaN NaN 
0.00043454 NaN NaN 
0.000497006 NaN NaN 
