elmo.2005 elmo.2008 elmo.2012 
0.000746203 NaN NaN 
0.000730439 NaN NaN 
0.000709976 0.000739715 NaN 
0.000685005 0.00073904 NaN 
0.000643911 0.000713604 NaN 
0.000622142 0.000692762 0.000627248 
0.00060655 0.000691144 0.000616631 
0.000581059 0.00073383 0.000611964 
0.000579449 0.000759015 0.000612212 
0.000591503 0.000797826 0.000608819 
0.000606277 0.000837913 0.000614505 
0.000653775 0.000816832 0.000617116 
0.000626892 0.000732845 0.000616564 
0.000600198 0.000693116 0.000640452 
0.000566199 0.000720632 0.000634648 
0.000609483 0.000699604 0.000639692 
0.000664084 0.000659966 0.000658849 
0.000719658 0.000672853 0.000669213 
0.000719119 0.000644669 0.000636538 
0.00065324 0.000609339 0.000614334 
0.000521826 0.000572477 0.000592934 
0.000481534 0.000551929 0.000531475 
0.00041749 0.000545902 0.000507898 
0.000501028 0.000546539 0.000517025 
0.000574643 0.000529722 0.000537915 
0.00063664 0.000530565 0.000565094 
0.000690943 0.000569043 0.000586217 
0.000680983 0.000606941 0.000595083 
0.000694721 0.000618001 0.000630833 
0.000688359 0.000628343 0.000647962 
0.000674475 0.000644637 0.000649387 
0.000674229 0.000661091 0.000650959 
0.000679929 0.000649093 0.000654557 
0.000682796 0.00063401 0.000647536 
0.000688225 NaN 0.000618165 
0.000677568 NaN 0.000617905 
0.000682962 NaN 0.00062526 
0.000680802 NaN 0.000633018 
0.000670207 NaN 0.000630722 
0.000657554 NaN 0.00062999 
0.000663823 NaN 0.000629275 
0.000663777 NaN 0.000627556 
0.000660358 NaN 0.000628494 
0.000669758 NaN 0.000628764 
0.000670145 NaN NaN 
