elmo.2005 elmo.2008 elmo.2012 
NaN NaN 0.00116051 
NaN NaN 0.00116846 
0.00115347 NaN 0.00118929 
0.00115012 0.00130754 0.00120996 
0.00115145 0.00135317 0.00124879 
0.00115898 0.0013973 0.00130152 
0.00118307 0.00144774 0.00131381 
0.00117068 0.00141798 0.00129601 
0.00116582 0.00139102 0.00125754 
0.00114384 0.00135305 0.00121199 
0.00108611 0.00128517 0.00120667 
0.00107238 0.00120971 0.00116538 
0.00106813 0.00121298 0.00119566 
0.00109821 0.00125035 0.00125438 
0.0011443 0.00130706 0.0013101 
0.00119845 0.00134063 0.00134023 
0.00123794 0.00136633 0.00133973 
0.00128614 0.00140702 0.0013384 
0.00133 0.00143774 0.00140414 
0.00138042 0.0014689 0.00141127 
0.00138516 0.0014804 0.00142458 
0.00138038 0.00150788 0.00144102 
0.00139055 0.00153423 0.00147569 
0.00141938 0.00156461 0.00151232 
0.00144689 0.00159964 0.00151861 
0.00144361 0.00157446 0.00151905 
0.00138734 0.00151023 0.00146872 
0.00135057 0.00149176 0.00144051 
0.00136562 0.00149377 0.00143433 
0.00140244 0.00149284 0.00145447 
0.00139205 0.00150828 0.00148797 
0.00133621 0.00150707 0.00151965 
0.00127948 0.0015064 0.00148621 
0.00123039 0.0015035 0.00148351 
0.00120021 0.00148746 0.00146866 
0.00119723 0.00144317 0.00143999 
0.0012094 0.00137295 0.00140407 
0.00122266 0.00133788 0.00139446 
0.00123279 0.00133504 0.00138665 
0.0011973 0.0013328 0.00137411 
0.00117177 0.00133347 0.00136773 
0.00114352 0.00133698 0.00137305 
0.00112769 0.00134924 0.00138625 
0.00113419 0.00135738 0.00138583 
0.00116341 0.00134451 0.00137344 
0.0012046 0.00136212 0.00136029 
0.00123782 0.00135409 0.00134852 
0.00123593 0.001356 0.00134673 
0.00125733 0.00135104 0.00134589 
0.00126028 0.00134582 0.00134089 
0.0012511 0.00133811 NaN 
0.00123543 0.00131813 NaN 
NaN 0.00131489 NaN 
